Year,State,DO,PH,BOD,Nitrate,Conductivity,Water Quality
2012,MAHARASHTRA,1.7,7.8,13.5,0.78,430.0,173.5985553859573
2012,MAHARASHTRA,1.9,7.7,14.9,0.48,400.0,174.71158659204346
2012,MAHARASHTRA,1.4,7.7,12.8,0.41,441.0,168.43624638594113
2012,MAHARASHTRA,5.9,7.8,3.9,0.21,176.0,86.93389119058003
2012,MAHARASHTRA,3.3,7.8,9.7,0.26,245.0,131.85866425191
2012,MAHARASHTRA,2.1,7.7,14.4,0.44,402.0,171.61887406922844
2012,MAHARASHTRA,4.3,7.9,8.7,0.27,393.0,140.11528383485972
2012,MAHARASHTRA,3.8,7.9,9.2,0.38,349.0,140.28304097817838
2012,MAHARASHTRA,4.2,7.9,8.1,0.26,367.0,134.81216100531412
2012,MAHARASHTRA,5.5,7.9,6.3,0.5,915.0,170.6799791232576
2012,MAHARASHTRA,5.1,8.0,7.7,0.43,956.0,186.2487932273748
2012,MAHARASHTRA,5.0,8.0,6.7,0.31,633.0,152.07703316050464
2012,MAHARASHTRA,5.2,7.9,7.6,0.45,1125.0,197.43434728885015
2012,MAHARASHTRA,4.8,7.9,7.6,0.26,254.0,120.25756852578706
2012,MAHARASHTRA,5.0,8.0,8.0,1.456767,591.0,155.41385020497168
2011,HIMACHAL PRADESH,9.0,8.0,0.1,0.2,85.0,55.816308895026744
2011,HIMACHAL PRADESH,9.0,8.0,0.3,0.4,102.0,58.44012372599377
2011,HIMACHAL PRADESH,9.0,8.0,0.2,0.3,96.0,57.35293405049184
2011,HIMACHAL PRADESH,9.0,8.0,0.2,0.4,94.0,57.17981457253154
2011,HIMACHAL PRADESH,10.0,8.0,0.2,0.5,112.0,55.985622506501265
2011,HIMACHAL PRADESH,9.0,8.0,0.2,0.5,117.0,59.253872494387096
2011,HIMACHAL PRADESH,9.0,8.0,0.5,0.7,155.0,64.30652872672061
2011,HIMACHAL PRADESH,8.0,8.0,0.5,0.5,211.0,72.14571118218086
2011,HIMACHAL PRADESH,8.0,8.0,0.6,0.4,202.0,71.87128498974334
2011,HIMACHAL PRADESH,8.0,8.0,0.7,1.1,280.0,79.4702738608648
2011,HIMACHAL PRADESH,8.0,8.0,0.5,0.4,177.0,69.08289520440633
2011, PUNJAB,8.0,8.0,0.0,0.8,285.0,76.111258500105
2011, PUNJAB,7.0,8.0,1.0,1.6,316.0,87.1819345512106
2011, PUNJAB,7.0,7.0,1.0,2.0,334.0,56.99049845746313
2011, PUNJAB,8.0,8.0,0.5,0.6,177.0,69.09620463245626
2011, PUNJAB,7.0,7.0,1.0,1.0,334.0,56.92395131721343
2011, PUNJAB,7.0,7.0,0.8,1.8,317.0,54.3666836264961
2011, PUNJAB,7.0,7.0,1.0,2.0,310.0,54.83320815363991
2011, PUNJAB,7.0,7.0,0.7,1.8,320.0,54.09513252895285
2011, PUNJAB,7.0,8.0,1.0,1.5,304.0,86.09663468527403
2011,HIMACHAL PRADESH,9.0,8.0,0.2,0.4,74.0,55.38207265267885
2011,HIMACHAL PRADESH,9.0,8.0,0.2,0.3,114.0,58.970901778359256
2011,HIMACHAL PRADESH,9.0,8.0,0.2,0.5,96.0,57.366243478541776
2011,HIMACHAL PRADESH,8.0,8.0,0.3,0.1,288.0,77.95797394647155
2011,HIMACHAL PRADESH,8.0,8.0,0.4,0.1,268.0,76.70144441214
2011,HIMACHAL PRADESH,9.0,8.0,0.0,0.0,208.0,66.3178998885497
2011,HIMACHAL PRADESH,8.0,8.0,0.6,0.3,209.0,72.49383994766681
2011,HIMACHAL PRADESH,8.0,8.0,0.7,0.2,219.0,73.92726857908934
2011,HIMACHAL PRADESH,8.0,8.0,0.4,0.3,355.0,84.53493119154916
2011,HIMACHAL PRADESH,10.0,8.0,0.2,0.6,225.0,66.14951906769394
2011,HIMACHAL PRADESH,10.0,8.0,0.5,0.7,214.0,66.7910528823634
2011,HIMACHAL PRADESH,9.0,8.0,0.5,0.3,202.0,68.50460338227455
2011, PUNJAB,8.0,8.0,2.7,1.9,272.0,89.62866251554651
2011, PUNJAB,8.0,8.0,2.7,1.9,272.0,89.62866251554651
2011, PUNJAB,7.0,8.0,11.0,5.3,442.0,152.87517161732166
2011, PUNJAB,7.0,7.0,2.0,2.0,279.0,57.458832033079744
2011, PUNJAB,7.0,7.0,3.3,3.3,336.0,69.70466879875951
2011, PUNJAB,7.0,8.0,2.4,2.0,288.0,92.26868811681285
2011, PUNJAB,7.0,7.0,2.0,4.0,284.0,58.04136179354234
2011, PUNJAB,4.0,7.0,22.0,12.0,388.0,184.62091752677233
2011, PUNJAB,6.0,7.0,2.7,6.0,326.0,68.55701531230316
2011, PUNJAB,4.0,7.0,5.0,5.0,556.0,107.2500141331912
2011, PUNJAB,7.0,7.0,2.5,3.0,279.0,60.23144110093523
2011, PUNJAB,7.0,7.0,2.0,3.0,283.0,57.884927557299996
2011, PUNJAB,5.0,7.0,3.0,2.7,494.0,87.88089354072783
2011,HIMACHAL PRADESH,8.0,8.0,0.5,0.5,155.0,67.11203380659333
2011,HIMACHAL PRADESH,9.0,8.0,0.5,0.4,141.0,63.02814524074881
2011,HIMACHAL PRADESH,9.0,8.0,0.5,0.4,158.0,64.5562258726236
2011,HIMACHAL PRADESH,9.0,8.0,0.4,0.3,137.0,62.120729757232155
2011,HIMACHAL PRADESH,10.0,8.0,0.5,0.6,190.0,64.6271078645152
2011, PUNJAB,8.0,8.0,0.7,0.7,167.0,69.2864131575972
2011,HIMACHAL PRADESH,9.0,8.0,0.2,0.3,84.0,56.274288898580224
2011,HIMACHAL PRADESH,9.0,8.0,0.1,0.3,65.0,54.025221689199014
2011,HIMACHAL PRADESH,9.0,8.0,0.2,0.3,62.0,54.29677278674226
2011,HIMACHAL PRADESH,9.0,8.0,0.2,0.4,101.0,57.809024244479986
2011,HIMACHAL PRADESH,8.0,8.0,2.1,1.3,364.0,94.61107274959217
2011,HIMACHAL PRADESH,9.0,8.0,2.0,0.8,622.0,114.40864305212321
2011,HIMACHAL PRADESH,8.0,8.0,1.3,1.2,583.0,109.95999297378496
2011,HIMACHAL PRADESH,8.0,8.0,1.2,1.0,443.0,96.82127772124501
2011,HIMACHAL PRADESH,9.0,8.0,0.4,0.5,155.0,63.752006913149515
2011,JAMMU & KASHMIR,6.0,8.0,5.0,1.46,209.0,102.02200860913248
2011,HIMACHAL PRADESH,8.0,8.0,1.1,0.9,233.0,77.39712046324563
2011,HIMACHAL PRADESH,8.0,8.0,0.5,0.5,99.0,62.078356431005794
2011,HIMACHAL PRADESH,8.0,8.0,0.4,0.6,129.0,64.24041163928865
2011,HIMACHAL PRADESH,8.0,8.0,0.2,0.1,197.0,69.23703582562064
2011,HIMACHAL PRADESH,8.0,8.0,0.3,0.1,136.0,64.29513535559109
2011,JAMMU & KASHMIR,8.0,8.0,4.0,1.46,184.0,88.72507833825976
2011,JAMMU & KASHMIR,8.0,8.0,2.0,1.46,240.0,82.93450800342427
2011,JAMMU & KASHMIR,8.0,7.0,5.0,1.46,152.0,59.424792443992196
2011,JAMMU & KASHMIR,6.0,8.0,5.0,1.46,172.0,98.696186057405
2011,UTTARAKHAND,8.5,7.9,4.52,0.15,95.0,78.85924492416535
2011,UTTARAKHAND,9.6,8.0,4.52,0.08,145.0,83.43184773303614
2011,UTTARAKHAND,8.8,8.0,4.52,0.08,115.0,82.99028645959524
2011,UTTARAKHAND,9.3,8.1,0.7,0.08,150.0,67.2362167062396
2011,UTTARAKHAND,9.1,8.1,1.2,0.09,141.0,69.69772314289867
2011,UTTARAKHAND,8.6,8.0,1.0,0.06,135.0,66.29978436788292
2011,UTTARAKHAND,8.7,8.1,0.7,0.08,132.0,67.30953768312578
2011,UTTARAKHAND,9.1,7.7,1.7,1.46,121.0,57.96280366170795
2011,UTTARAKHAND,7.8,7.7,4.5,1.46,305.0,93.32043497924441
2011,UTTARAKHAND,6.7,7.6,5.6,1.46,196.0,89.39317144772333
2011,UTTARAKHAND,8.3,7.8,2.5,1.46,157.0,70.96709207572161
2011,UTTAR PRADESH,8.2,7.4,3.4,0.5,221.0,69.07436481400721
2011,UTTAR PRADESH,8.4,7.4,2.8,0.21,196.0,62.99685152880749
2011,UTTAR PRADESH,8.3,7.6,3.6,0.23,230.0,77.03312880586648
2011,UTTAR PRADESH,8.7,7.5,3.1,0.23,189.0,66.33056787162218
2011,UTTAR PRADESH,8.3,7.4,3.7,0.28,206.0,69.05317370903396
2011,UTTAR PRADESH,7.9,8.0,4.5,2.25,327.0,104.61944868440182
2011,UTTAR PRADESH,7.8,8.0,5.5,2.25,324.0,110.0437927024277
2011,UTTAR PRADESH,8.7,8.2,4.0,1.7,510.0,122.43827732551566
2011,UTTAR PRADESH,8.6,8.2,4.3,2.03,316.0,106.92765986658267
2011,UTTAR PRADESH,6.9,8.0,8.4,2.77,381.0,133.43405392418148
2011,UTTAR PRADESH,7.8,7.9,3.8,0.85,281.0,93.70126875676377
2011,UTTAR PRADESH,7.7,7.8,3.8,0.84,261.0,89.00114054852935
2011,UTTAR PRADESH,7.2,8.0,4.2,1.71,387.0,110.32627198720746
2011,UTTAR PRADESH,7.6,7.9,3.6,1.65,374.0,101.59534452682077
2011,UTTAR PRADESH,7.2,8.0,4.0,1.61,450.0,114.90007954967616
2011,UTTAR PRADESH,8.7,8.0,3.7,1.96,387.0,103.40862508278012
2011,UTTAR PRADESH,7.7,7.8,3.6,2.29,396.0,100.1499670898548
2011,UTTAR PRADESH,7.6,7.6,3.9,1.46,250.0,82.50953102033564
2011,UTTAR PRADESH,7.1,8.0,8.0,1.46,272.0,120.82057126358805
2011,UTTAR PRADESH,7.3,8.0,4.3,1.46,257.0,98.8836436578314
2011,BIHAR,8.4,8.2,2.8,1.46,345.0,101.94203089919398
2011,BIHAR,8.4,8.2,2.9,1.46,357.0,103.56188843662675
2011,BIHAR,8.4,8.2,2.7,1.46,327.0,99.78285078580544
2011,BIHAR,8.3,7.8,2.7,1.46,259.0,81.21800063801264
2011,BIHAR,8.5,7.7,2.8,1.46,298.0,81.51744459789053
2011,BIHAR,8.4,8.3,2.9,1.46,334.0,104.67808749656768
2011,BIHAR,8.4,8.2,2.9,1.46,350.0,102.93267876467831
2011,BIHAR,7.3,7.8,2.7,1.46,413.0,97.87942792880102
2011,BIHAR,8.4,8.3,2.8,1.46,327.0,103.50766543909809
2011,BIHAR,8.0,8.0,2.7,1.46,375.0,98.85775266107802
2011,BIHAR,7.9,8.0,3.0,1.46,375.0,100.76327126843371
2011,BIHAR,7.8,8.0,2.7,1.46,345.0,96.7249026828835
2011,BIHAR,7.8,7.9,2.7,1.46,363.0,95.15926814297947
2011,BIHAR,7.7,7.9,2.8,1.46,368.0,96.43179745925606
2011,BIHAR,7.9,8.0,2.8,1.46,344.0,96.89434652161974
2011,WEST BENGAL,8.3,7.8,2.2,0.39,294.0,81.5867816300819
2011,WEST BENGAL,8.5,7.8,2.1,0.34,290.0,80.1189306019932
2011,WEST BENGAL,8.2,7.9,1.7,0.26,289.0,81.88811681284429
2011,WEST BENGAL,7.7,7.8,2.1,0.43,287.0,82.11031016297588
2011,WEST BENGAL,7.8,7.9,1.9,0.26,286.0,83.82840609907774
2011,WEST BENGAL,7.8,7.8,4.0,0.3,306.0,93.8106677327131
2011,WEST BENGAL,7.3,7.8,4.0,0.27,301.0,94.76864309250377
2011,WEST BENGAL,6.8,7.8,4.1,0.29,316.0,98.06890011468076
2011,WEST BENGAL,5.9,7.8,2.8,0.38,326.0,94.474932362585
2011,WEST BENGAL,7.1,7.9,2.3,0.34,3186.0,348.6443279465685
2011,UTTARAKHAND,8.4,7.6,4.52,0.2,74.0,67.70601791281032
2011,UTTARAKHAND,9.0,7.8,4.52,0.2,111.0,75.70775629532717
2011,UTTARAKHAND,8.3,7.8,0.9,0.06,171.0,63.47294725493046
2011,UTTARAKHAND,7.7,7.8,2.7,0.07,185.0,76.16514371436416
2011,HIMACHAL PRADESH,8.0,7.6,1.1,0.19,482.0,86.99734982474843
2011,HIMACHAL PRADESH,8.2,7.8,1.1,0.34,321.0,78.33895107493015
2011,HARYANA,9.1,7.8,1.4,1.46,273.0,73.18560736379641
2011,HARYANA,7.5,7.9,1.1,1.46,372.0,88.15449819095154
2011,HARYANA,6.9,7.9,2.3,1.46,438.0,102.27288385747283
2011,DELHI,7.8,8.0,2.2,1.46,594.0,116.40072765744377
2011,DELHI,0.8,7.8,15.5,1.46,1154.0,252.08324570754792
2011,DELHI,0.5,7.8,13.0,1.46,969.0,222.76946766325858
2011,UTTAR PRADESH,1.6,7.5,14.5,1.46,991.0,220.21366679588442
2011,UTTAR PRADESH,2.1,6.9,14.4,1.46,572.7,161.56166129605404
2011,UTTAR PRADESH,3.8,7.7,11.4,1.46,572.7,166.0021232091228
2011,UTTAR PRADESH,0.8,7.0,15.4,1.46,572.7,173.8218462793365
2011,UTTAR PRADESH,4.8,7.8,8.8,1.46,1058.0,195.9175966306472
2011,UTTAR PRADESH,4.3,7.8,7.0,1.46,1070.0,188.6638260971395
2011,UTTAR PRADESH,3.1,7.9,11.0,1.46,1142.0,223.35037210673394
2011,UTTAR PRADESH,3.8,7.3,11.8,1.46,193.0,121.30243333171813
2011,UTTAR PRADESH,6.9,8.0,8.5,1.46,1126.0,200.85397607048827
2011,UTTAR PRADESH,8.8,8.2,8.1,1.46,1061.0,193.85792225937232
2011,UTTAR PRADESH,9.7,8.2,4.2,1.46,744.0,141.71949673725186
2011,UTTAR PRADESH,7.4,7.5,2.6,1.39,433.0,89.29861090920839
2011,UTTAR PRADESH,6.5,7.9,2.5,1.33,610.0,119.9347638141849
2011,UTTARAKHAND,3.9,7.5,23.0,0.7,733.0,236.49199960427066
2011,UTTARAKHAND,9.1,7.5,2.1,1.46,255.0,65.80531953126263
2011,UTTAR PRADESH,7.1,7.8,5.9,3.79,430.0,117.44512263571903
2011,UTTAR PRADESH,6.821,7.6,86.0,5.52,1733.0,662.6135007813635
2011,UTTAR PRADESH,6.821,7.6,100.0,0.7,1532.0,719.9951712438017
2011,UTTAR PRADESH,6.6,7.9,7.0,3.72,406.0,125.82951979454381
2011,UTTAR PRADESH,7.5,7.8,4.1,1.46,252.0,90.42081596969844
2011,UTTAR PRADESH,5.5,8.4,23.0,1.46,287.0,220.59524781541248
2011,UTTAR PRADESH,8.8,7.9,2.7,1.7,399.0,95.59236040445157
2011,UTTAR PRADESH,7.4,7.7,4.1,1.46,246.0,86.97977257676342
2011,UTTAR PRADESH,8.5,7.9,3.1,1.47,355.0,94.63251623297963
2011,UTTAR PRADESH,7.9,7.9,3.6,1.71,355.0,99.0458381789989
2011,UTTAR PRADESH,3.6,7.4,7.5,3.74,427.0,122.9629738657105
2011,UTTAR PRADESH,7.3,7.9,4.3,1.46,255.0,95.52026719807468
2011,UTTAR PRADESH,7.5,7.7,4.0,1.46,244.0,85.97690454846476
2011,UTTAR PRADESH,7.5,8.1,3.6,0.55,387.0,109.33976090678554
2011,UTTAR PRADESH,7.7,8.2,2.8,0.39,370.0,106.09117301448853
2011,UTTAR PRADESH,9.1,7.7,2.6,0.62,226.0,72.21596061281518
2011,UTTAR PRADESH,7.7,8.2,2.8,0.44,421.0,110.67874226712537
2011,UTTAR PRADESH,7.6,8.1,3.0,0.5,425.0,109.222987433574
2011,BIHAR,8.8,7.8,2.6,1.46,297.0,82.68309064625026
2011,UTTAR PRADESH,7.6,7.7,1.4,0.82,178.0,65.64836256884885
2011,UTTAR PRADESH,7.2,7.7,2.1,0.89,185.0,71.1982430424319
2011,BIHAR,8.1,7.9,2.6,1.46,251.0,83.70505665390644
2011,BIHAR,8.5,7.8,2.6,1.46,262.0,80.38268663888486
2011,BIHAR,7.0,8.7,2.5,1.46,343.0,120.0029712005944
2011,BIHAR,6.9,7.7,2.6,1.46,290.0,84.22602627158342
2011,BIHAR,7.8,8.1,2.7,1.46,330.0,98.56019851076546
2011,BIHAR,7.9,8.2,2.7,1.46,331.0,101.55180642373728
2011,BIHAR,7.6,8.0,2.7,1.46,480.0,109.42342354347372
2011,BIHAR,6.5,8.0,5.8,1.46,469.0,128.31294539742532
2011,BIHAR,7.6,7.6,2.7,1.46,218.0,73.13859532231751
2011,BIHAR,7.5,7.5,2.7,1.46,214.0,69.87732612136779
2011,BIHAR,5.8,8.0,5.3,1.46,368.0,118.50145693010936
2011,BIHAR,6.5,7.8,2.7,1.46,286.0,88.71881834407456
2011,BIHAR,6.8,7.6,2.7,1.46,375.0,89.50592099949928
2011,BIHAR,7.6,7.8,2.7,1.46,361.0,92.35965458480723
2011,BIHAR,7.6,7.4,2.7,1.46,445.0,87.17576157710263
2011,BIHAR,8.0,8.0,2.7,1.46,391.0,100.29594619696016
2011,BIHAR,6.8,7.8,2.9,1.46,212.0,82.30395365928511
2011,BIHAR,7.0,7.6,3.0,1.46,332.0,86.70065012679491
2011,BIHAR,5.8,7.9,6.9,1.46,468.0,132.96596242993976
2011,BIHAR,2.5,7.6,9.5,1.46,962.0,191.19299094668153
2011,HIMACHAL PRADESH,9.3,7.4,0.6,0.13,68.0,37.04237393193456
2011,HIMACHAL PRADESH,8.0,8.2,0.7,0.79,269.0,84.82809072701134
2011,HIMACHAL PRADESH,8.3,7.7,1.2,0.31,324.0,75.68234461565797
2011,HIMACHAL PRADESH,8.4,7.9,1.2,0.36,331.0,82.40020472936959
2011,HIMACHAL PRADESH,8.1,8.1,0.8,0.49,174.0,73.34458113259356
2011,HIMACHAL PRADESH,8.5,7.7,1.0,0.31,511.0,90.84504389365381
2011,HIMACHAL PRADESH,8.6,7.9,1.2,0.38,509.0,97.83767585727901
2011,HIMACHAL PRADESH,9.5,7.4,0.3,0.12,49.0,33.146453578524024
2011,HIMACHAL PRADESH,8.8,7.5,0.4,0.19,65.0,40.287290223062136
2011,HIMACHAL PRADESH,9.4,7.5,0.5,0.12,68.0,39.402216891990115
2011,UTTAR PRADESH,6.821,7.9,2.7,2.44,461.0,106.79303915095866
2011,UTTAR PRADESH,6.821,7.7,222.0,2.24,1253.0,1358.4818666614176
2011,UTTAR PRADESH,6.821,7.8,24.3,1.74,392.0,214.26251953408928
2011,UTTAR PRADESH,6.821,7.3,43.5,4.53,738.0,333.54388795004115
2011,UTTAR PRADESH,1.5,7.2,16.4,0.65,568.0,183.15163197977745
2011,MADHYA PRADESH,7.8,7.9,1.4,1.46,360.0,87.85384584322658
2011,MADHYA PRADESH,7.8,8.0,1.6,1.46,445.0,99.76027604141431
2011,MADHYA PRADESH,6.821,7.6,37.7,4.26,902.0,326.42789240805354
2011,MADHYA PRADESH,10.6,7.6,4.1,1.28,634.0,109.64017864353669
2011,MADHYA PRADESH,7.5,7.9,2.0,0.93,646.0,117.61920397829144
2011,MADHYA PRADESH,7.8,7.9,3.4,1.35,436.0,105.50219266366237
2011,MADHYA PRADESH,7.2,7.9,3.3,4.37,643.0,125.45987021692433
2011,MADHYA PRADESH,7.1,8.1,3.9,1.89,734.0,143.3709193438969
2011,UTTAR PRADESH,7.2,8.3,1.7,0.0,183.0,87.89600596016865
2011,UTTAR PRADESH,7.1,8.1,3.7,0.06,428.0,114.66126193245141
2011,MADHYA PRADESH,8.8,7.5,5.4,1.46,691.0,123.7017464586261
2011,MADHYA PRADESH,8.1,7.7,1.9,0.46,375.0,84.6288181825524
2011,MADHYA PRADESH,6.6,7.7,2.5,1.23,416.0,95.8409264912536
2011,MADHYA PRADESH,5.6,7.4,18.4,2.89,5357.0,619.404313046147
2011,RAJASTHAN,5.5,8.2,1.3,0.23,368.0,103.9839574146759
2011,MADHYA PRADESH,7.4,7.4,2.0,0.6,380.0,78.05114599990311
2011,RAJASTHAN,5.9,7.8,1.5,0.38,388.0,93.01217130235337
2011,RAJASTHAN,5.5,8.1,2.1,0.43,515.0,118.35676677004086
2011,RAJASTHAN,5.6,8.0,1.0,0.62,473.0,105.17533273570123
2011,MADHYA PRADESH,8.0,7.6,2.1,0.48,665.0,108.8781109172845
2011,UTTAR PRADESH,9.2,8.3,1.8,1.46,572.0,117.86282849574394
2011,MADHYA PRADESH,8.4,7.6,2.1,1.46,342.0,78.78226930593917
2011,MADHYA PRADESH,7.7,7.6,2.6,1.46,618.0,108.27033988305794
2011,MADHYA PRADESH,7.2,7.6,3.4,1.92,474.0,101.09631608276398
2011,RAJASTHAN,5.8,8.4,1.5,0.52,471.0,119.86561192679818
2011,MADHYA PRADESH,7.8,7.5,2.4,0.4,642.0,105.80918172861044
2011,MADHYA PRADESH,8.6,7.6,1.3,0.03,219.0,62.737532102534274
2011,MADHYA PRADESH,6.1,8.2,13.7,1.6,1015.0,227.65112520392177
2011,MADHYA PRADESH,6.9,7.6,9.0,3.01,913.0,171.78282554796405
2011,MADHYA PRADESH,5.9,7.9,12.3,1.95,1053.0,214.52610905170326
2011,RAJASTHAN,5.4,7.9,1.3,0.67,421.0,99.50832889147327
2011,RAJASTHAN,5.5,8.2,1.7,0.57,535.0,121.18257801521538
2011,MADHYA PRADESH,8.0,8.0,1.9,0.4,897.0,141.37857771639938
2011,MADHYA PRADESH,5.7,7.7,6.5,2.8,884.0,162.1979949039751
2011,MADHYA PRADESH,7.7,7.6,2.0,0.3,693.0,111.68740308668893
2011,RAJASTHAN,5.3,7.8,2.5,0.33,538.0,113.5953209042012
2011,RAJASTHAN,3.0,8.0,12.5,0.52,1547.0,271.27576117329716
2011,RAJASTHAN,5.9,8.3,1.9,0.19,290.0,102.27345281936977
2011,RAJASTHAN,5.5,8.2,1.4,0.51,461.0,112.90330292678196
2011,RAJASTHAN,5.4,8.0,2.0,0.37,349.0,99.98858280434817
2011,JHARKHAND,7.3,7.5,3.4,1.46,572.7,106.4720770541584
2011,JHARKHAND,7.1,7.5,2.6,1.46,572.7,102.70614087157372
2011,JHARKHAND,7.1,7.6,2.6,1.46,572.7,105.88974313934519
2011,JHARKHAND,7.5,7.3,0.8,1.46,572.7,85.46958759348097
2011,WEST BENGAL,7.8,7.6,1.9,0.29,186.0,65.2908861107073
2011,WEST BENGAL,8.4,7.8,1.8,0.25,231.0,73.46784699003409
2011,WEST BENGAL,8.3,7.9,2.1,0.29,271.0,82.15511359047667
2011,WEST BENGAL,6.3,8.0,3.9,1.97,457.0,117.54896686372375
2011,WEST BENGAL,6.2,7.6,2.4,0.32,7398.0,720.7747839640774
2011,WEST BENGAL,7.6,7.7,3.0,0.63,276.0,83.10405218781801
2011,WEST BENGAL,7.5,7.5,1.3,1.46,572.7,94.5428540566297
2011,WEST BENGAL,8.1,7.8,2.2,0.5,210.0,74.60734865371259
2011,JHARKHAND,7.8,7.4,0.8,1.46,572.7,87.80754550887568
2011,WEST BENGAL,6.5,7.7,2.0,0.31,901.0,136.95076420183813
2011,WEST BENGAL,6.4,7.8,1.2,0.38,1496.0,189.5740292516677
2011,WEST BENGAL,8.0,7.6,2.6,0.29,283.0,77.23465821905639
2011,WEST BENGAL,5.7,7.5,5.3,1.35,465.0,111.57705516790232
2011,WEST BENGAL,5.6,7.5,4.2,0.97,523.0,111.09376403223986
2011,WEST BENGAL,7.1,7.7,2.3,0.3,257.0,78.99515736298882
2011,WEST BENGAL,7.9,7.7,4.4,0.45,378.0,98.99188653874113
2011,WEST BENGAL,4.8,7.6,2.4,0.41,450.0,100.19157056096655
2011,WEST BENGAL,2.3,7.3,14.5,0.41,529.0,170.27557925893623
2011,WEST BENGAL,1.9,7.2,16.1,0.48,514.0,175.53525282260023
2011,WEST BENGAL,7.6,7.8,2.2,0.18,159.0,71.41121892716966
2011,WEST BENGAL,8.3,7.6,2.7,0.17,202.0,69.64138581996737
2011,WEST BENGAL,7.2,7.0,3.3,0.33,148.0,52.04448684401803
2011,WEST BENGAL,8.1,7.3,2.0,0.27,88.0,46.62538099045404
2011,BIHAR,7.3,7.7,2.7,1.46,384.0,92.08909987724316
2011,WEST BENGAL,1.6,7.7,10.2,0.17,4428.0,512.1648418697808
2011,WEST BENGAL,2.7,7.7,4.2,0.64,11409.0,1104.1244970602963
2011,JHARKHAND,6.7,6.5,2.6,1.46,572.7,71.997643997028
2011,JHARKHAND,6.4,7.0,3.8,1.46,572.7,95.25584831451602
2011,ASSAM,7.9,7.3,2.6,0.13,128.0,54.022585445235904
2011,ASSAM,8.4,7.3,2.1,0.14,148.0,51.705523654923994
2011,ASSAM,6.4,7.1,1.5,0.12,151.0,47.99700416727236
2011,ASSAM,7.7,7.5,2.1,0.16,152.0,60.40677767278837
2011,ASSAM,7.3,7.3,1.5,0.15,159.0,52.5483688278335
2011,ASSAM,7.0,7.2,2.3,0.13,194.0,57.68482741354527
2011,ASSAM,7.0,7.5,1.7,0.12,156.0,60.571984784610166
2011,ASSAM,7.4,7.4,1.9,0.12,153.0,57.07362019673404
2011,ASSAM,7.8,7.3,1.1,0.16,169.0,49.87364846311641
2011,ASSAM,6.9,7.2,1.6,0.1,147.0,49.951532239828154
2011,NAGALAND,4.3,7.9,0.6,1.46,258.0,84.22151374553796
2011,NAGALAND,4.0,7.8,1.8,1.46,199.0,83.07476579283164
2011,NAGALAND,5.1,7.7,0.8,1.46,271.0,77.85021462260343
2011,NAGALAND,1.1,7.4,3.4,1.46,287.0,95.08438141041175
2011,NAGALAND,4.7,7.8,1.3,1.46,273.0,85.04717881313499
2011,ASSAM,6.6,7.1,1.6,1.46,173.0,50.04114293098157
2011,NAGALAND,3.0,7.5,1.6,1.46,295.0,83.88950994169048
2011,NAGALAND,4.5,8.0,0.9,1.46,420.0,103.02669981909517
2011,NAGALAND,4.2,7.8,0.8,1.46,172.0,74.67192744423448
2011,ASSAM,8.9,7.0,1.7,0.11,104.0,34.62343141768022
2011,ASSAM,7.1,7.0,1.8,0.13,182.0,47.251034347692666
2011,ASSAM,5.8,7.0,2.7,0.12,188.0,56.3250617822358
2011,ASSAM,5.7,6.6,2.1,0.13,129.0,35.322586656652284
2011,ASSAM,6.1,6.6,4.6,0.16,129.0,47.72736690571949
2011,ASSAM,6.9,7.9,1.2,0.12,242.0,78.61250363424918
2011,ASSAM,6.0,6.7,3.6,0.11,141.0,46.85604456397088
2011,ASSAM,8.9,7.3,1.3,0.1,94.0,41.10985224758121
2011,ASSAM,7.6,6.7,3.0,0.11,142.0,39.18855413416034
2011,ASSAM,7.1,7.6,1.6,0.11,111.0,58.88690842499717
2011,ASSAM,6.9,7.2,2.2,0.13,293.0,66.3243189820872
2011,ASSAM,5.8,7.3,2.9,0.16,178.0,66.06208428227617
2011,ASSAM,4.7,6.8,1.7,0.13,57.0,35.871885246563615
2011,ASSAM,6.4,7.1,2.3,0.15,106.0,48.2837803459805
2011,ASSAM,6.1,7.1,2.3,0.12,127.0,51.015057299995156
2011,ASSAM,6.9,7.9,2.4,0.12,189.0,80.34303617289338
2011,ASSAM,7.2,7.2,2.0,0.11,127.0,49.473660981085764
2011,ASSAM,0.0,7.1,41.5,0.27,739.0,335.3859657411446
2011,ASSAM,5.5,7.3,4.6,0.2,249.0,82.49298488959958
2011,ASSAM,7.2,7.2,2.6,0.11,139.0,53.79958044612428
2011,RAJASTHAN,5.4,8.5,1.0,0.85,581.0,131.38021918560517
2011,GUJARAT,7.8,8.3,1.0,0.36,517.0,112.46247758879684
2011,GUJARAT,7.8,7.8,2.5,0.34,578.0,110.14443394550243
2011,GUJARAT,7.6,8.1,3.3,0.22,418.0,110.1987817189191
2011,GUJARAT,8.8,8.3,2.0,0.38,561.0,119.0121501025666
2011,GUJARAT,7.7,8.3,3.4,0.14,354.0,111.06721927444237
2011,GUJARAT,7.7,8.3,3.2,0.05,348.0,109.43948268482178
2011,GUJARAT,7.7,8.1,3.1,0.05,403.0,107.47485604335256
2011,MADHYA PRADESH,7.3,7.6,2.5,0.93,423.0,91.29339959780975
2011,MADHYA PRADESH,7.1,7.6,2.0,0.72,312.0,79.15965801715366
