Year,Latitude,Longitude,Quality Parameter
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6587308,91.8001488,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.6985314,92.4851463,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.9826098,94.6424521,Iron
2009,26.9826098,94.6424521,Iron
2009,26.9826098,94.6424521,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,26.9826098,94.6424521,Arsenic
2009,26.9826098,94.6424521,Arsenic
2009,26.9826098,94.6424521,Iron
2009,26.9826098,94.6424521,Iron
2009,26.9826098,94.6424521,Arsenic
2009,26.9826098,94.6424521,Arsenic
2009,26.9826098,94.6424521,Iron
2009,26.9826098,94.6424521,Iron
2009,26.9826098,94.6424521,Iron
2009,26.9826098,94.6424521,Iron
2009,26.9826098,94.6424521,Iron
2009,26.9826098,94.6424521,Iron
2009,26.9826098,94.6424521,Iron
2009,26.9826098,94.6424521,Iron
2009,26.9826098,94.6424521,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,27.1268745,94.7400419,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.4372518,91.6201102,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.3848345,90.7192719,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.6560548,91.2236228,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,26.5238515,93.96233699999999,Iron
2009,27.3806265,95.17188259999999,Iron
2009,27.3806265,95.17188259999999,Iron
2009,27.3806265,95.17188259999999,Iron
2009,27.3806265,95.17188259999999,Iron
2009,27.3806265,95.17188259999999,Iron
2009,27.3806265,95.17188259999999,Iron
2009,27.3806265,95.17188259999999,Iron
2009,27.3806265,95.17188259999999,Iron
2009,27.3806265,95.17188259999999,Iron
2009,27.3806265,95.17188259999999,Iron
2009,27.3806265,95.17188259999999,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.2682494,95.3884678,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
2009,27.0280144,95.0312498,Iron
